gauge_id,source,calibration_kge,validation_kge,n_cal_obs,n_val_obs,TT,CFMAX,CFR,CWH,FC,LP,BETA,K0,K1,K2,UZL,PERC,MAXBAS,used_in_analysis,gauge_lat,gauge_lon,area,country,gla_pc_sse,glacier_pass,is_duplicate,dup_partner,include_in_analysis
camelsdk_570066,camelsdk,0.8839636817324938,0.4598684106682545,4382,2191,-1.1861307619170265,2.841295798368492,0.0451671399993766,0.0305415649571499,167.24241732939217,0.5230302089380785,5.960346598329609,0.2075057386348548,0.0342028530175939,0.086393531033036,56.449817241684286,2.5718760570654067,5.421204660663471,True,55.46856,11.7529,192.67292456568592,Denmark,0.0,True,False,,False
camelsdk_570068,camelsdk,0.8358662254311588,0.6255013877873754,4379,1826,-1.0531040369244682,2.5491533253158347,0.0807390356760829,0.0,248.4010956510212,0.3008914860838493,5.961023639437036,0.4450984065423601,0.0641544009330865,0.0927394345291929,20.286446861090283,3.958742667385467,3.094222314037207,True,55.47626,11.86364,72.13554883896953,Denmark,0.0,True,False,,True
camelsdk_570179,camelsdk,-1000000.0,0.3789024049628624,0,2136,1.3697802427798167,4.669345177644497,0.0858597919911382,0.1394736058118728,92.37980654944228,0.982935646145729,4.805698509951765,0.4037289373746292,0.0471529534759083,0.0681075047464395,37.07980242325812,5.560589933091611,4.863190720483988,False,55.36627,11.82098,248.8711904399824,Denmark,0.0,True,False,,False
camelsdk_580047,camelsdk,0.8753386455505348,0.6841059409269789,5113,6209,0.5152207506212634,3.137884879980116,0.0533779993133646,0.0094141095062955,190.80280377610072,0.3,6.0,0.2396599468184307,0.2160191120600021,0.15,98.6701280202391,1.886063252246488,2.5296433932954177,True,55.46892,12.10437,133.51682247589918,Denmark,0.0,True,False,,True
camelsdk_590005,camelsdk,0.8121461268326462,0.5936538090752133,5113,2191,-0.1196098938258618,1.8047359866771016,0.0006204157478225,0.0005728117355137,218.5575194831761,0.3929634222977244,4.19682349528842,0.2943485986528226,0.2842024330831918,0.15,73.248737489406,1.342845913999587,2.324253743455225,True,55.34456,12.26951,43.78762174351681,Denmark,0.0,True,False,,True
camelsdk_590006,camelsdk,0.8807556881124206,0.7468441649288629,5113,6209,-0.2606092016921484,2.933634819819086,0.0,0.0,102.41815075011392,0.3018258128327281,3.426839413856574,0.5,0.2931005408140745,0.15,95.02452799143984,0.9968586840251584,3.2804551237483617,True,55.33432,12.20428,129.6441532895754,Denmark,0.0,True,False,,True
camelsdk_590008,camelsdk,0.8579339803266625,0.543798134183433,5113,1096,0.6838467073474901,4.168371421514834,0.0016545546459331,0.0003167322974283,132.50800582236195,0.3202808245953059,5.962860121849538,0.3131289631898167,0.1822895031294204,0.1407644917340961,8.572146540631172,0.0604291989054944,1.5276133913679624,True,55.42413,12.1923,32.24598696454465,Denmark,0.0,True,False,,True
camelsdk_590009,camelsdk,0.8460435842045035,0.7932411952855491,5113,1477,-0.2724937079609796,2.769729966192637,0.0,0.0401726042615709,95.43806380496028,0.6230485846827445,4.066423418402763,0.4079382203680145,0.2812693918102502,0.1372755291991723,76.43465127867766,0.6587582020658913,1.950881448004918,True,55.34266,12.13893,55.40604891143785,Denmark,0.0,True,False,,True
camelsdk_590010,camelsdk,0.8474828113089016,0.889794247047433,5113,1462,-0.2229422761498402,2.808819827366422,0.0468578210310561,0.0098649659121393,290.0914906178077,0.7251896600185928,6.0,0.2461507258478814,0.1578748710829902,0.1497719365710403,67.13013194108116,1.3612367211273986,1.7736197273465963,True,55.31189,12.22407,36.790469124056656,Denmark,0.0,True,False,,True
camelsdk_60001,camelsdk,0.8522711101972246,0.7647931821499863,5113,6209,0.2111685704943033,2.3921684858718413,0.0593576241658484,0.0182821228024543,158.6004020280859,0.5681510983001798,2.265546995196829,0.254141874759743,0.1250400854269319,0.0029106208058079,70.43734807649057,1.328454152591544,1.530380758572063,True,57.26936,9.8431,283.494317083445,Denmark,0.0,True,False,,True
