response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
log_tau_obs,Luxembourg,11,0.5381064151468102,-1.2037433753424711,-0.313139147264629,1.2528130786701062,2.7608785226616526,1.6451178978068377,-0.790909090909091,0.31848513949274065
log_tau_obs,Switzerland,65,0.11691918015007707,0.008269921160737659,0.03760492213638578,53.14414643227347,52.70464853112387,51.145664943683144,0.31783216783216783,-0.15486885704912898
log_tau_obs,Liechtenstein,1,-5.979507154599613,,,0.0,0.8826235747814704,0.0,,-0.9394804813201125
logit_ac1_obs,Denmark,263,0.14112897661112922,-0.33592269684091947,-0.1604983554732331,192.22367397427615,256.79596893238465,223.0752575301704,-0.01308073401061774,-0.35807210545927626
logit_ac1_obs,Great Britain,543,0.02143917342930446,-0.32985973681557224,-0.05193934799425182,695.4298236495443,924.8241222522828,731.5499952656593,0.006731514264480921,0.596605077718834
logit_ac1_obs,Czech Republic,14,0.09787535217779175,0.08407444783188778,0.1031222203131732,5.5345771857837045,5.069260664905976,4.963839297891055,0.3080309894763904,-0.08677613522117121
logit_ac1_obs,Estonia,36,0.7266910677161809,-0.5206731877574748,-0.15091641754791096,19.411538620203057,29.518606312861518,22.341058487857023,0.13384813384813385,-0.4465157650882521
logit_ac1_obs,Spain,46,0.13189689748027833,0.13130653352088184,0.36093907445956686,26.842681924409828,23.31806241051194,17.1541091546008,0.5632439099599137,-0.3660587163613989
logit_ac1_obs,Belgium,34,-0.62339193341883,-0.7431310389774186,-0.7430907229895982,17.958202280754897,31.303499799818933,31.302775797154506,-0.46279602750190985,0.004614563469332735
logit_ac1_obs,Sweden,106,0.6371757231630691,0.05769730515627536,0.0903915713404051,127.20755139520263,119.86801848417105,115.70906093822492,0.36498064080686327,-0.19807939960193166
logit_ac1_obs,Austria,400,0.1734890270415843,-0.2526642531350114,-0.019343120326197116,230.31652095159865,288.50927270248854,234.77156112947654,0.1277034856467853,0.36653005188187493
logit_ac1_obs,Germany,329,-0.20146899131783091,-0.22987664350655512,0.05069655080980462,349.32263074703707,429.62374460404567,331.61317824835527,0.24889238444223874,-0.5458062449332891
logit_ac1_obs,Iceland,4,-2.572778393960836,-3.095817625600964,-0.15234458950755947,1.6867477058473064,6.908610983551388,1.943714592697432,-0.6000000000000001,-1.1141023730849375
logit_ac1_obs,Ireland,39,-0.07574387138761352,-0.27138013005676087,-0.016428022961788802,50.460354624679844,64.15429222543574,51.289318489114095,0.12935222672064778,-0.5743440793149563
logit_ac1_obs,Norway,128,-0.03470359876180851,-0.06169710513537252,0.04814575359907547,105.38765807091752,111.88977149088961,100.31368985305151,0.26080960446804613,0.3007293430904444
logit_ac1_obs,Finland,116,0.5456239201132727,-0.13657539738818159,-0.13554374228945099,171.01387834219068,194.37016673566953,194.1937393961241,-0.06748164379348788,-0.038999042820417364
logit_ac1_obs,Luxembourg,11,0.1574624892316122,-0.341058756903045,-0.26130219303567137,4.414999282428398,5.920773449421263,5.568648277177854,-0.8454545454545455,-0.17891724146894097
logit_ac1_obs,Switzerland,65,0.252128600013092,0.050244830098414406,0.0533182699550907,64.90144854365887,61.64048628844175,61.44101558973164,0.3688374125874126,-0.05539657011183651
logit_ac1_obs,Liechtenstein,1,-0.09490087487685162,,,0.0,0.18219041747756412,0.0,,-0.42683769453688614
reg_lag,Denmark,263,-1.1036151719910903,-2.4521891549162596,-0.6012445371563555,218.61812359884127,754.7111153560622,350.0610761360175,-0.3324714321736495,-1.240400461552309
reg_lag,Great Britain,543,0.00921768554090363,-4.4196895388632695,-0.4425156886225108,213.97412628592608,1159.6733338192416,308.6610341267427,-0.2427615525535239,1.2518952848469047
reg_lag,Czech Republic,14,0.3181028415298234,-0.8079251200988145,-0.04178265019182548,42.41584193168309,76.68466611843048,44.188088217706365,-0.510451353989447,-1.5235432831941498
reg_lag,Estonia,36,-0.07073964056681503,-8.87799372383609,-0.3510693574492847,2.2491487413328333,22.217077150859566,3.0387559447604184,0.5132561132561133,0.7298843364628846
reg_lag,Spain,46,0.022976293455028718,0.02272819113395952,0.06720569421284783,71.27118496742308,69.65131985313971,66.48135550431513,0.3033610854147394,-0.2625114634691374
